manga_id,title_romaji,title_english,title_native,format,popularity,average_score,start_date,end_date,status,chapters,volumes
100147,Kono Subarashii Sekai ni Shukufuku wo! Spin-off: Kono Subarashii Sekai ni Bakuen wo!,Konosuba: An Explosion on This Wonderful World!,この素晴らしい世界に祝福を! スピンオフ この素晴らしい世界に爆焔を!,NOVEL,2715,78,2014-07-01,2016-12-25,FINISHED,20.0,3.0
100230,Go-toubun no Hanayome,The Quintessential Quintuplets,五等分の花嫁,MANGA,66041,77,2017-08-09,2020-02-19,FINISHED,122.0,14.0
100293,Shinigami Bocchan to Kuro Maid,The Duke of Death and His Maid,死神坊ちゃんと黒メイド,MANGA,16495,77,2017-10-03,2023-07-11,FINISHED,240.0,16.0
100342,Itsuka koi ni Naru made,Someday I'll Fall for You,いつか恋になるまで,MANGA,2348,77,2017-10-10,2019-08-06,FINISHED,10.0,2.0
100355,Shinobumonogatari,Not Recorded,忍物語,NOVEL,3388,80,2017-07-20,2017-07-20,FINISHED,50.0,1.0
100418,Boku no Omawari-san,My Dearest Patrolman,僕のおまわりさん,MANGA,2562,78,2016-11-22,2021-07-29,FINISHED,18.0,3.0
100470,Naui Manyeo,Witch of Mine,나의 마녀,MANGA,5393,78,2016-04-01,2022-06-13,FINISHED,63.0,4.0
100473,Gyeoul Jina Beojkkoch,Cherry Blossoms After Winter,겨울 지나 벚꽃,MANGA,9004,79,2017-06-18,2021-02-12,FINISHED,153.0,0.0
100557,Sachi-iro no One Room,One Room of Happiness,幸色のワンルーム,MANGA,26402,78,2016-09-30,2022-12-21,FINISHED,69.0,11.0
100568,Supyeongseon,The Horizon,수평선,MANGA,57914,85,2016-03-31,2016-07-22,FINISHED,21.0,3.0
100676,Kusunoki Mebuki wa Yuusha de Aru,Not Recorded,楠芽吹は勇者である,NOVEL,727,79,2017-06-30,2017-11-30,FINISHED,7.0,1.0
100704,Uramichi Oniisan,Life Lessons with Uramichi Oniisan,うらみちお兄さん,MANGA,8007,77,2017-05-12,,RELEASING,0.0,0.0
100755,Neoui Sarange Daehayeo,The Shape of Your Love,너의 사랑에 대하여,MANGA,3635,78,2017-09-29,2019-07-12,FINISHED,86.0,0.0
100758,Itou Junji Jisen Kessakushuu,Shiver: Junji Ito Selected Stories,伊藤潤二自選傑作集,MANGA,10371,79,2015-10-07,2015-10-07,FINISHED,10.0,1.0
100801,Hana ni Arashi,Rainbows After Storms,はなにあらし,MANGA,10326,79,2017-11-24,2023-08-18,FINISHED,162.0,13.0
100805,Here U Are,Here U Are,Here U Are,MANGA,28563,85,2017-11-22,2020-11-25,FINISHED,157.0,0.0
100851,Lian Shi Yingchaose,Love Like Cherry Blossoms,恋是樱草色,MANGA,2374,77,2016-03-14,2018-12-31,FINISHED,90.0,5.0
100908,Kamisama no Uroko,The Dragon's Betrothed,神様のウロコ,MANGA,2842,78,2016-09-30,,RELEASING,0.0,0.0
100932,2-ban Lee Hui-Su,Heesu in Class 2,2반 이희수,MANGA,8554,82,2017-11-16,2019-12-18,FINISHED,90.0,4.0
100941,Cheese in the Trap Season 4,Cheese in the Trap Season 4,치즈인더트랩 시즌4,MANGA,3680,79,2015-09-02,2017-03-29,FINISHED,77.0,7.0
100942,Cheese in the Trap Season 3,Cheese in the Trap Season 3,치즈인더트랩 시즌3,MANGA,3939,79,2013-01-09,2015-08-26,FINISHED,108.0,12.0
100943,Cheese in the Trap Season 2,Cheese in the Trap Season 2,치즈인더트랩 시즌2,MANGA,4307,78,2011-06-15,2012-10-17,FINISHED,67.0,9.0
100954,Sweet Home,Sweet Home,스위트홈,MANGA,50585,81,2017-10-19,2020-07-02,FINISHED,141.0,12.0
100991,act-age,ACT-AGE,アクタージュ act-age,MANGA,26147,81,2018-01-22,2020-08-11,CANCELLED,123.0,12.0
100994,Jigokuraku,Hell’s Paradise: Jigokuraku,地獄楽,MANGA,88903,81,2018-01-23,2021-01-25,FINISHED,127.0,13.0
101072,Fushigi Neko no Kyuu-chan,Wonder Cat Kyuu-chan,ふしぎねこのきゅーちゃん,MANGA,6484,80,2018-02-03,2022-12-02,FINISHED,878.0,8.0
101131,Toshokan no Daimajutsushi,Magus of the Library,図書館の大魔術師,MANGA,12234,83,2017-11-07,,RELEASING,0.0,0.0
101176,Ojisama to Neko,A Man and His Cat,おじさまと猫,MANGA,11170,81,2017-06-12,,RELEASING,0.0,0.0
101177,Tonikaku Kawaii,Fly Me to the Moon,トニカクカワイイ,MANGA,38332,80,2018-02-14,,RELEASING,0.0,0.0
101233,Gokushufudou,The Way of the Househusband,極主夫道,MANGA,65135,79,2018-02-26,,RELEASING,0.0,0.0
101255,Koiwazurai no Ellie,Lovesick Ellie,恋わずらいのエリー,MANGA,7722,78,2015-07-24,2024-04-12,FINISHED,50.0,13.0
101265,Takane no Ran-san,Ran the Peerless Beauty,高嶺の蘭さん,MANGA,5451,78,2017-07-13,2020-12-11,FINISHED,41.0,10.0
101311,Bakemonogatari,Bakemonogatari,化物語,MANGA,20210,83,2018-03-14,2023-03-15,FINISHED,193.0,22.0
101328,Therapy Game,Therapy Game,セラピーゲーム,MANGA,4561,79,2017-11-14,2018-01-01,FINISHED,9.0,2.0
101335,Sengoku Komachi Kuroutan: Noukou Giga,Sengoku Komachi Kurotan,戦国小町苦労譚 農耕戯画,MANGA,4130,77,2017-05-26,,RELEASING,0.0,0.0
101517,Jujutsu Kaisen,Jujutsu Kaisen,呪術廻戦,MANGA,226747,80,2018-03-05,2024-09-30,FINISHED,272.0,30.0
101521,Saihate no Paladin,The Faraway Paladin,最果てのパラディン,MANGA,14836,77,2017-09-25,,RELEASING,0.0,0.0
101556,Tobaku Datenroku Kaiji: 24-oku Dasshutsu-hen,Not Recorded,賭博堕天録カイジ 24億脱出編,MANGA,2796,77,2017-08-28,,RELEASING,0.0,0.0
101557,Boku no Kokoro no Yabai Yatsu,The Dangers in My Heart,僕の心のヤバイやつ,MANGA,31297,81,2018-03-08,,RELEASING,0.0,0.0
101563,Modao Zushi,Grandmaster of Demonic Cultivation: Mo Dao Zu Shi,魔道祖师,MANGA,13373,84,2017-12-08,2022-10-26,FINISHED,259.0,13.0
101583,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,その着せ替え人形は恋をする,MANGA,87570,79,2018-01-19,2025-07-04,FINISHED,119.0,15.0
101607,Nora to Zassou,Not Recorded,ノラと雑草,MANGA,5186,79,2018-04-20,2020-08-21,FINISHED,26.0,4.0
101642,Hokuou Kizoku to Moukinzuma no Yukiguni Karigurashi,Not Recorded,北欧貴族と猛禽妻の雪国狩り暮らし,MANGA,3700,78,2018-03-30,2023-09-22,FINISHED,100.0,10.0
101700,Hananoi-kun to Koi no Yamai,A Condition Called Love,花野井くんと恋の病,MANGA,14038,78,2017-12-22,2025-11-21,FINISHED,73.0,18.0
101853,NieR:Automata: Nagai Hanashi,NieR:Automata: Long Story Short,NieR:Automata 長イ話,NOVEL,3423,78,2017-08-05,2017-08-05,FINISHED,12.0,1.0
101942,Tengoku Daimakyou,Heavenly Delusion,天国大魔境,MANGA,23284,80,2018-01-25,,RELEASING,0.0,0.0
102043,Metamorphose no Engawa,BL Metamorphosis,メタモルフォーゼの縁側,MANGA,5397,77,2017-11-17,2020-10-09,FINISHED,52.0,5.0
102259,Oneuldo Sarangseureopgae,A Good Day to be a Dog,오늘도 사랑스럽개,MANGA,10317,79,2017-08-05,2019-05-12,FINISHED,92.0,9.0
102308,Kimi wa Tsukiyo ni Hikarikagayaku,Not Recorded,君は月夜に光り輝く,NOVEL,1478,78,2017-02-25,2017-02-25,FINISHED,4.0,1.0
102540,Umineko no Naku Koro ni Episode 1: Legend of the Golden Witch,Not Recorded,うみねこのなく頃に - Episode 1: Legend of the Golden Witch,NOVEL,1804,79,2009-07-01,2009-08-04,FINISHED,0.0,2.0
102895,"Tashiro-kun, Kimi tte Yatsu wa.","Tashiro-kun, Why're You Like This?",鯛代くん、君ってやつは。,MANGA,2966,77,2016-10-08,,RELEASING,0.0,0.0
102989,Summer Time Render,Summertime Rendering,サマータイムレンダ,MANGA,21718,80,2017-10-23,2021-02-01,FINISHED,139.0,13.0
103029,Kishibe Rohan wa Ugokanai,Thus Spoke Rohan Kishibe,岸辺露伴は動かない,MANGA,6338,78,2013-11-19,,RELEASING,0.0,0.0
103141,Yuki to Matsu,Yuki and Matsu,雪と松,MANGA,1647,78,2016-03-25,2018-12-25,FINISHED,15.0,3.0
103180,REIGEN: Reikyuuchi MAX 131 no Otoko,Mob Psycho 100: Reigen,REIGEN ～霊級値MAX131の男～,MANGA,5204,77,2018-03-19,2019-02-19,FINISHED,7.0,1.0
103192,blanc,blanc,blanc,MANGA,5510,84,2018-02-28,2020-09-16,FINISHED,11.0,2.0
103204,Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku.,An Observation Log of My Fiancée Who Calls Herself a Villainess,自称悪役令嬢な婚約者の観察記録。,MANGA,7020,77,2018-05-07,2022-03-17,FINISHED,37.0,6.0
103270,Bokura no Shokutaku,Our Dining Table,僕らの食卓,MANGA,8667,81,2015-11-21,2017-01-21,FINISHED,8.0,1.0
103608,Bocchi Kaibutsu to Moumoku Shoujo,Not Recorded,ぼっち怪物と盲目少女,MANGA,3659,77,2016-11-22,2022-03-01,FINISHED,50.0,0.0
103610,MADK,MADK,MADK,MANGA,5272,78,2017-08-28,2022-06-30,FINISHED,19.0,3.0
103687,Yuusha Goikkou no Kaerimichi,Not Recorded,勇者ご一行の帰り道,ONE_SHOT,7439,77,2018-08-02,2018-08-02,FINISHED,1.0,0.0
103807,Rojika to Rakkasei,Not Recorded,ロジカとラッカセイ,MANGA,4319,80,2017-11-17,2019-07-12,FINISHED,28.0,3.0
103822,Biuidojeok Yeonaedam,Unintentional Love Story,비의도적 연애담,MANGA,3676,79,2018-05-10,2020-09-10,FINISHED,58.0,6.0
103854,Bitgwa Geurimja,Light and Shadow,빛과 그림자,MANGA,10553,77,2016-12-27,2019-02-20,FINISHED,103.0,0.0
104030,Bungou Stray Dogs: Dead Apple,Bungo Stray Dogs: Dead Apple,文豪ストレイドッグス DEAD APPLE,MANGA,3170,78,2018-03-09,2023-06-29,FINISHED,15.0,4.0
104045,Kimi ga Shinu made Koi wo Shitai,I Want to Love You Till Your Dying Day,きみが死ぬまで恋をしたい,MANGA,11238,82,2018-08-18,,RELEASING,0.0,0.0
104063,Shadows House,Shadows House,シャドーハウス,MANGA,21489,82,2018-09-06,,RELEASING,0.0,0.0
104140,Fukakai na Boku no Subete wo,Love Me for Who I Am,不可解なぼくのすべてを,MANGA,12960,78,2018-06-01,2021-03-05,FINISHED,28.0,5.0
104203,Kimi to Natsu no Naka,The Summer With You,君と夏のなか,MANGA,5484,79,2018-08-30,,RELEASING,0.0,0.0
104233,Namida Ame to Serenade,Not Recorded,涙雨とセレナーデ,MANGA,4821,79,2014-11-25,2025-11-25,FINISHED,0.0,0.0
104241,Tsukiatte Agete mo Ii ka na,How Do We Relationship?,付き合ってあげてもいいかな,MANGA,17221,83,2018-08-17,2025-02-28,FINISHED,133.0,14.0
104271,Abimussang,"Father, Unrivaled",아비무쌍,MANGA,11690,77,2017-10-31,2024-02-06,FINISHED,296.0,0.0
104533,Bareunyeonae Giljabi,Romance 101,바른연애 길잡이,MANGA,8428,82,2018-03-02,2021-07-19,FINISHED,158.0,12.0
104540,Yume no Hashibashi,Not Recorded,夢の端々,MANGA,3682,78,2018-10-06,2020-05-08,FINISHED,10.0,2.0
104617,Isekai Oji-san,Uncle from Another World,異世界おじさん,MANGA,12911,77,2018-06-29,,RELEASING,0.0,0.0
104664,ONE PIECE novel A,One Piece: Ace's Story,ONE PIECE novel A,NOVEL,2637,77,2018-04-04,2018-06-04,FINISHED,11.0,2.0
104677,Geunyeoui Simcheong,Her Tale of Shim Chong,그녀의 심청,MANGA,10167,82,2017-09-12,2020-06-17,FINISHED,90.0,7.0
104780,Koko wa Ima kara Rinri desu.,Not Recorded,ここは今から倫理です。,MANGA,15702,81,2016-10-26,2025-08-27,FINISHED,56.0,10.0
104973,Geunyeoga Gongjakjeoro Gaya Haetdeon Sajeong,The Reason Why Raeliana Ended Up at the Duke's Mansion,그녀가 공작저로 가야 했던 사정,MANGA,25176,81,2017-09-03,2021-03-22,FINISHED,158.0,9.0
105011,"Fuufu Ijou, Koibito Miman.","More Than a Married Couple, but Not Lovers.",夫婦以上、恋人未満。,MANGA,31090,77,2018-03-02,,RELEASING,0.0,0.0
105097,Mieruko-chan,Mieruko-chan,見える子ちゃん,MANGA,42536,77,2018-11-02,,RELEASING,0.0,0.0
105263,Dai Dark,Dai Dark,大ダーク,MANGA,24512,77,2019-03-12,,RELEASING,0.0,0.0
105307,MagMell Shinkai Suizokukan,Not Recorded,マグメル深海水族館,MANGA,3081,77,2017-04-08,,RELEASING,0.0,0.0
105332,Ase to Sekken,Sweat and Soap,あせとせっけん,MANGA,23863,81,2018-07-05,2021-01-07,FINISHED,110.0,11.0
105388,Yagate Kimi ni Naru Saeki Sayaka ni Tsuite,Bloom Into You: Regarding Saeki Sayaka,やがて君になる 佐伯沙弥香について,NOVEL,5287,85,2018-11-10,2020-03-10,FINISHED,9.0,3.0
105398,Na Honjaman Level Up,Solo Leveling,나 혼자만 레벨업,MANGA,260393,84,2018-03-04,2023-05-31,FINISHED,201.0,15.0
105469,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,Jujutsu Kaisen 0,呪術廻戦 0 東京都立呪術高等専門学校,MANGA,65834,80,2017-04-28,2017-07-28,FINISHED,4.0,1.0
105577,Giji Harem,Not Recorded,疑似ハーレム,MANGA,24663,77,2018-06-20,2021-03-05,FINISHED,157.0,6.0
105641,Suki na Ko ga Megane wo Wasureta,The Girl I Like Forgot Her Glasses,好きな子がめがねを忘れた,MANGA,23149,79,2018-11-22,2024-04-22,FINISHED,120.0,12.0
105688,Kimi ni wa Todokanai.,I Cannot Reach You,君には届かない。,MANGA,5285,77,2018-11-23,,RELEASING,0.0,0.0
105747,"Mata, Onaji Yume wo Miteita",I Had That Same Dream Again,また、同じ夢を見ていた,MANGA,15011,83,2017-09-20,2018-08-20,FINISHED,12.0,3.0
105778,Chainsaw Man,Chainsaw Man,チェンソーマン,MANGA,298727,85,2018-12-03,,RELEASING,0.0,0.0
105790,Subete no Jinrui wo Hakai Suru. Sorera wa Saisei Dekinai.,Destroy All Humans. They Can't Be Regenerated. A Magic: The Gathering Manga,すべての人類を破壊する。それらは再生できない。,MANGA,10746,77,2018-11-26,2025-05-26,FINISHED,71.0,18.0
105913,Majo no Tabitabi,Wandering Witch: The Journey of Elaina,魔女の旅々,MANGA,4580,77,2018-11-29,2024-03-28,FINISHED,24.0,6.0
106098,Gugyeonghaneun Deulleoriyang,Miss Not-So Sidekick,구경하는 들러리양,MANGA,7592,77,2017-12-24,,RELEASING,0.0,0.0
106130,Blue Lock,Blue Lock,ブルーロック,MANGA,110330,82,2018-08-01,,RELEASING,0.0,0.0
106176,Ura Sekai Picnic,Otherside Picnic,裏世界ピクニック,MANGA,6333,79,2018-02-10,,RELEASING,0.0,0.0
106331,Ikoku Nikki,Not Recorded,違国日記,MANGA,8445,86,2017-06-08,2023-06-08,FINISHED,57.0,11.0
106531,Watashi no Shiawase na Kekkon,My Happy Marriage,わたしの幸せな結婚,MANGA,10845,79,2018-12-20,,RELEASING,0.0,0.0
106726,Shimeji Simulation,Not Recorded,シメジ シミュレーション,MANGA,17135,84,2019-01-26,2023-11-26,FINISHED,49.0,5.0
106758,Kage no Jitsuryokusha ni Naritakute!,The Eminence in Shadow,陰の実力者になりたくて！,MANGA,42448,80,2018-12-26,,RELEASING,0.0,0.0
